object_id,cluster,cluster_type
50815,cluster_4,core
42265,cluster_4,core
199559,cluster_4,core
46779,cluster_4,core
46921,cluster_4,core
45992,cluster_4,core
444516,cluster_4,core
50524,cluster_4,core
57489,cluster_4,core
50187,cluster_4,core
50357,cluster_4,core
63550,cluster_4,core
46631,cluster_4,core
46937,cluster_4,core
204090,cluster_4,core
52945,cluster_4,core
191213,cluster_4,core
446652,cluster_4,core
52943,cluster_4,core
46542,cluster_4,core
51002,cluster_4,core
46146,cluster_4,core
46124,cluster_4,core
47433,cluster_4,core
51106,cluster_4,core
48594,cluster_4,core
20076,cluster_4,core
52017,cluster_4,core
9752,cluster_4,core
50463,cluster_4,core
51064,cluster_4,core
46522,cluster_4,core
46639,cluster_4,core
444948,cluster_4,core
50548,cluster_4,core
48280,cluster_4,core
62627,cluster_4,core
73366,cluster_4,core
48202,cluster_4,core
450480,cluster_4,core
46955,cluster_4,core
47556,cluster_4,core
46156,cluster_4,core
46160,cluster_4,core
48284,cluster_4,core
74243,cluster_4,core
47183,cluster_4,core
448430,cluster_4,core
47173,cluster_4,core
48647,cluster_4,core
46149,cluster_4,core
46555,cluster_4,core
48304,cluster_4,core
48343,cluster_4,core
47029,cluster_4,core
48702,cluster_4,core
53798,cluster_4,core
48666,cluster_4,core
667257,cluster_4,core
51027,cluster_4,core
460185,cluster_4,core
47633,cluster_4,core
46081,cluster_4,core
667264,cluster_4,core
52305,cluster_4,core
46162,cluster_4,core
52224,cluster_4,core
46712,cluster_4,core
50881,cluster_4,core
42358,cluster_4,core
51179,cluster_4,core
446654,cluster_4,core
46003,cluster_4,core
46155,cluster_4,core
47558,cluster_4,core
46154,cluster_4,core
52436,cluster_4,core
47873,cluster_4,core
46142,cluster_4,core
47347,cluster_4,core
48228,cluster_4,core
62533,cluster_4,core
48088,cluster_4,core
52978,cluster_4,core
46558,cluster_4,core
52304,cluster_4,core
44447,cluster_4,core
444496,cluster_4,core
48572,cluster_4,core
50952,cluster_4,core
47577,cluster_4,core
50192,cluster_4,core
45998,cluster_4,core
46897,cluster_4,core
45915,cluster_4,core
39484,cluster_4,core
52401,cluster_4,core
45732,cluster_4,core
48339,cluster_4,core
50884,cluster_4,core
53956,cluster_4,core
62867,cluster_4,core
46978,cluster_4,core
460664,cluster_4,core
50921,cluster_4,core
50773,cluster_4,core
770961,cluster_4,core
62792,cluster_4,core
46057,cluster_4,core
48602,cluster_4,core
42450,cluster_4,core
37450,cluster_4,core
48646,cluster_4,core
46144,cluster_4,core
461497,cluster_4,core
308507,cluster_4,core
715459,cluster_4,core
46713,cluster_4,core
42204,cluster_4,core
461222,cluster_4,core
50020,cluster_4,core
444508,cluster_4,core
48663,cluster_4,core
47398,cluster_4,core
46121,cluster_4,core
47305,cluster_4,core
46637,cluster_4,core
48717,cluster_4,core
62630,cluster_4,core
46380,cluster_4,core
48800,cluster_4,core
47722,cluster_4,core
47472,cluster_4,core
52930,cluster_4,core
50981,cluster_4,core
47334,cluster_4,core
47505,cluster_4,core
46634,cluster_4,core
62528,cluster_4,core
52804,cluster_4,core
47384,cluster_4,core
46946,cluster_4,core
451840,cluster_4,core
46836,cluster_4,core
9202,cluster_4,core
46563,cluster_4,core
461503,cluster_4,core
44749,cluster_4,core
46865,cluster_4,core
42353,cluster_4,core
46748,cluster_4,core
50692,cluster_4,core
50338,cluster_4,core
48571,cluster_4,core
206629,cluster_4,core
47060,cluster_4,core
47990,cluster_4,core
460184,cluster_4,core
199461,cluster_4,core
46569,cluster_4,core
52681,cluster_4,core
48716,cluster_4,core
46021,cluster_4,core
667256,cluster_4,core
51000,cluster_4,core
47388,cluster_4,core
45930,cluster_4,core
444478,cluster_4,core
670806,cluster_4,core
47573,cluster_4,core
49323,cluster_4,core
308528,cluster_4,core
48714,cluster_4,core
48713,cluster_4,core
50026,cluster_4,core
48489,cluster_4,core
52906,cluster_4,core
48645,cluster_4,core
452084,cluster_4,core
48625,cluster_4,core
47988,cluster_4,core
46863,cluster_4,core
446695,cluster_4,core
49189,cluster_4,core
446997,cluster_4,core
448429,cluster_4,core
46435,cluster_4,core
231832,cluster_4,core
208035,cluster_4,core
46948,cluster_4,core
51168,cluster_4,core
47853,cluster_4,core
46614,cluster_4,core
208546,cluster_4,core
50908,cluster_4,core
42212,cluster_4,core
444507,cluster_4,core
42337,cluster_4,core
50350,cluster_4,core
206025,cluster_4,core
42336,cluster_4,core
51001,cluster_4,core
48758,cluster_4,core
47647,cluster_4,core
52029,cluster_4,core
46378,cluster_4,core
45937,cluster_4,core
46943,cluster_4,core
46501,cluster_4,core
39521,cluster_4,core
48636,cluster_4,core
52682,cluster_4,core
51247,cluster_4,core
308386,cluster_4,core
47089,cluster_4,core
46927,cluster_4,core
48156,cluster_4,core
52055,cluster_4,core
444488,cluster_4,core
51133,cluster_4,core
667258,cluster_4,core
46024,cluster_4,core
451878,cluster_4,core
63035,cluster_4,core
48703,cluster_4,core
192800,cluster_4,core
48306,cluster_4,core
41076,cluster_4,core
48560,cluster_4,core
57488,cluster_4,core
51041,cluster_4,core
246571,cluster_4,core
446653,cluster_4,core
192802,cluster_4,core
46928,cluster_4,core
46556,cluster_4,core
46815,cluster_4,core
52061,cluster_4,core
47804,cluster_4,core
51056,cluster_4,core
52036,cluster_4,core
46040,cluster_4,core
57400,cluster_4,core
52214,cluster_4,core
45909,cluster_4,core
706069,cluster_4,core
196360,cluster_4,core
206024,cluster_4,core
46330,cluster_4,core
47866,cluster_4,core
196361,cluster_4,core
45932,cluster_4,core
197829,cluster_4,core
309138,cluster_4,core
48635,cluster_4,core
47659,cluster_4,core
9242,cluster_4,core
51192,cluster_4,core
670807,cluster_4,core
48324,cluster_4,core
52056,cluster_4,core
44793,cluster_4,core
448394,cluster_4,core
51224,cluster_4,core
47389,cluster_4,core
42213,cluster_4,core
46959,cluster_4,core
50963,cluster_4,core
47394,cluster_4,core
48768,cluster_4,core
42211,cluster_4,core
47473,cluster_4,core
444497,cluster_4,core
52065,cluster_4,core
771046,cluster_4,core
47792,cluster_4,core
52018,cluster_4,core
51019,cluster_4,core
47574,cluster_4,core
200891,cluster_4,core
42427,cluster_4,core
52043,cluster_4,core
42232,cluster_4,core
52921,cluster_4,core
48596,cluster_4,core
444517,cluster_4,core
205335,cluster_4,core
444495,cluster_4,core
57366,cluster_4,core
208243,cluster_4,core
47495,cluster_4,core
57365,cluster_4,core
444463,cluster_4,core
46640,cluster_4,core
46940,cluster_4,core
48631,cluster_4,core
52907,cluster_4,core
46935,cluster_4,core
49295,cluster_4,core
51011,cluster_4,core
42397,cluster_4,core
46932,cluster_4,core
451434,cluster_4,core
52046,cluster_4,core
42424,cluster_4,core
50235,cluster_4,core
50329,cluster_4,core
50783,cluster_4,core
48086,cluster_4,core
46137,cluster_4,core
47373,cluster_4,core
46918,cluster_4,core
62668,cluster_4,core
48616,cluster_4,core
46570,cluster_4,core
197515,cluster_4,core
314680,cluster_4,core
42355,cluster_4,core
48203,cluster_4,core
46541,cluster_4,core
48706,cluster_4,core
445268,cluster_4,core
47254,cluster_4,core
246560,cluster_4,core
308408,cluster_4,core
240727,cluster_4,core
47432,cluster_4,core
48096,cluster_4,core
447171,cluster_4,core
848434,cluster_4,core
46665,cluster_4,core
46947,cluster_4,core
446976,cluster_4,core
48222,cluster_4,core
447159,cluster_4,core
48278,cluster_4,core
47780,cluster_4,core
42246,cluster_4,core
309442,cluster_4,core
46938,cluster_4,core
47635,cluster_4,core
46799,cluster_4,core
48641,cluster_4,core
52022,cluster_4,core
47307,cluster_4,core
623500,cluster_4,core
46518,cluster_4,core
57362,cluster_4,core
51018,cluster_4,core
451740,cluster_4,core
48516,cluster_4,core
49319,cluster_4,core
199337,cluster_4,core
848435,cluster_4,core
308527,cluster_4,core
47483,cluster_4,core
47680,cluster_4,core
208029,cluster_4,core
194228,cluster_4,core
444873,cluster_4,core
49915,cluster_4,core
42551,cluster_4,core
46673,cluster_4,core
208421,cluster_4,core
51138,cluster_4,core
47336,cluster_4,core
330015,cluster_4,core
203192,cluster_4,core
46568,cluster_4,core
308518,cluster_4,core
460984,cluster_4,core
203257,cluster_4,core
207990,cluster_4,core
47725,cluster_4,core
310192,cluster_4,core
48173,cluster_4,core
46567,cluster_4,core
47638,cluster_4,core
3563,cluster_4,core
232205,cluster_4,core
48633,cluster_4,core
313304,cluster_4,core
199466,cluster_4,core
46796,cluster_4,core
42208,cluster_4,core
255333,cluster_4,core
9284,cluster_4,core
46693,cluster_4,core
308530,cluster_4,core
62529,cluster_4,core
308508,cluster_4,core
48852,cluster_4,core
50043,cluster_4,core
42217,cluster_4,core
49857,cluster_4,core
41753,cluster_4,core
240474,cluster_4,core
52066,cluster_4,core
310716,cluster_4,core
51017,cluster_4,core
46791,cluster_4,core
46478,cluster_4,core
207123,cluster_4,core
308512,cluster_4,core
47989,cluster_4,core
48844,cluster_4,core
196359,cluster_4,core
49825,cluster_4,core
47634,cluster_4,core
770979,cluster_4,core
451946,cluster_4,core
451200,cluster_4,core
47065,cluster_4,core
205326,cluster_4,core
250550,cluster_4,core
309301,cluster_4,core
310652,cluster_4,core
45919,cluster_4,core
244828,cluster_4,core
199348,cluster_4,core
254307,cluster_4,core
314859,cluster_4,core
201752,cluster_4,core
46654,cluster_4,core
48634,cluster_4,core
308516,cluster_4,core
310193,cluster_4,core
205328,cluster_4,core
199334,cluster_4,core
42202,cluster_4,core
195501,cluster_4,core
454767,cluster_4,core
309510,cluster_4,core
48128,cluster_4,core
205832,cluster_4,core
208140,cluster_4,core
309441,cluster_4,core
62909,cluster_4,core
309438,cluster_4,core
197233,cluster_4,core
48482,cluster_4,core
20730,cluster_4,core
309436,cluster_4,core
46557,cluster_4,core
309439,cluster_4,core
308883,cluster_4,core
50938,cluster_4,core
308510,cluster_4,core
240634,cluster_4,core
47696,cluster_4,core
309443,cluster_4,core
871928,cluster_4,core
546986,cluster_4,core
195500,cluster_4,core
47811,cluster_4,core
451879,cluster_4,core
13455,cluster_4,core
62527,cluster_4,core
42326,cluster_4,core
206142,cluster_4,core
37558,cluster_4,core
46554,cluster_4,core
47157,cluster_4,core
312161,cluster_4,core
313286,cluster_4,core
255316,cluster_4,core
307472,cluster_4,core
51222,cluster_5,core
47006,cluster_5,core
48216,cluster_5,core
42313,cluster_5,core
62998,cluster_5,core
47119,cluster_5,core
199731,cluster_5,core
240256,cluster_5,core
42308,cluster_5,core
197824,cluster_5,core
62545,cluster_5,core
62613,cluster_5,core
310218,cluster_5,core
42378,cluster_5,core
771019,cluster_5,core
46008,cluster_5,core
449335,cluster_5,core
771065,cluster_5,core
239990,cluster_5,core
188534,cluster_5,core
771022,cluster_5,core
770946,cluster_5,core
247235,cluster_5,core
308584,cluster_5,core
476280,cluster_5,core
63329,cluster_5,core
445301,cluster_5,core
39510,cluster_5,core
476257,cluster_5,core
770913,cluster_5,core
199132,cluster_5,core
771026,cluster_5,core
770939,cluster_5,core
308347,cluster_5,core
52778,cluster_5,core
771028,cluster_5,core
770959,cluster_5,core
240926,cluster_5,core
446902,cluster_5,core
851661,cluster_5,core
447464,cluster_5,core
451349,cluster_5,core
770914,cluster_5,core
37478,cluster_5,core
240129,cluster_5,core
47678,cluster_5,core
205936,cluster_5,core
251128,cluster_5,core
52067,cluster_5,core
62772,cluster_5,core
72324,cluster_5,core
451635,cluster_5,core
308588,cluster_5,core
46276,cluster_5,core
188535,cluster_5,core
771067,cluster_5,core
47077,cluster_5,core
46074,cluster_5,core
461224,cluster_5,core
770934,cluster_5,core
47693,cluster_5,core
251260,cluster_5,core
448432,cluster_5,core
446909,cluster_5,core
477281,cluster_5,core
63094,cluster_5,core
477748,cluster_5,core
48467,cluster_5,core
314626,cluster_5,core
46746,cluster_5,core
48052,cluster_5,core
45970,cluster_5,core
62636,cluster_5,core
47234,cluster_5,core
47679,cluster_5,core
46893,cluster_5,core
47691,cluster_5,core
477275,cluster_5,core
42436,cluster_5,core
487206,cluster_5,core
62715,cluster_5,core
47332,cluster_5,core
50919,cluster_5,core
453896,cluster_5,core
853841,cluster_5,core
37496,cluster_5,core
47582,cluster_5,core
63126,cluster_5,core
771029,cluster_5,core
62877,cluster_5,core
49248,cluster_5,core
62702,cluster_5,core
190647,cluster_5,core
771045,cluster_5,core
47821,cluster_5,core
50536,cluster_5,core
308301,cluster_5,core
49559,cluster_5,core
192034,cluster_5,core
487292,cluster_5,core
205100,cluster_5,core
449916,cluster_5,core
477278,cluster_5,core
46920,cluster_5,core
49903,cluster_5,core
771021,cluster_5,core
194963,cluster_5,core
308622,cluster_5,core
308425,cluster_5,core
46105,cluster_5,core
63125,cluster_5,core
444485,cluster_5,core
309444,cluster_5,core
46025,cluster_5,core
49356,cluster_5,core
46619,cluster_5,core
240048,cluster_5,core
42215,cluster_5,core
46535,cluster_5,core
44637,cluster_5,core
46586,cluster_5,core
475751,cluster_5,core
197612,cluster_5,core
48017,cluster_5,core
37475,cluster_5,core
193020,cluster_5,core
46077,cluster_5,core
47117,cluster_5,core
46030,cluster_5,core
463559,cluster_5,core
308426,cluster_5,core
449086,cluster_5,core
308424,cluster_5,core
476287,cluster_5,core
449096,cluster_5,core
446888,cluster_5,core
44738,cluster_5,core
62721,cluster_5,core
63124,cluster_5,core
47953,cluster_5,core
309492,cluster_5,core
50331,cluster_5,core
670990,cluster_5,core
46544,cluster_5,core
47316,cluster_5,core
45205,cluster_5,core
46212,cluster_5,core
37476,cluster_5,core
199534,cluster_5,core
330014,cluster_5,core
450931,cluster_5,core
63054,cluster_5,core
63102,cluster_5,core
198784,cluster_5,core
49533,cluster_5,core
37435,cluster_5,core
47259,cluster_5,core
62714,cluster_5,core
771060,cluster_5,core
446903,cluster_5,core
477276,cluster_5,core
47171,cluster_5,core
451431,cluster_5,core
52626,cluster_5,core
47944,cluster_5,core
47270,cluster_5,core
64119,cluster_5,core
38308,cluster_5,core
47091,cluster_5,core
52219,cluster_5,core
187871,cluster_5,core
51080,cluster_5,core
309445,cluster_5,core
451798,cluster_5,core
240086,cluster_5,core
446673,cluster_5,core
37563,cluster_5,core
316710,cluster_5,core
308451,cluster_5,core
48506,cluster_5,core
446840,cluster_5,core
46061,cluster_5,core
46726,cluster_5,core
39512,cluster_5,core
770952,cluster_5,core
195742,cluster_5,core
47019,cluster_5,core
47287,cluster_5,core
47364,cluster_5,core
44423,cluster_5,core
468397,cluster_5,core
46561,cluster_5,core
52794,cluster_5,core
50311,cluster_5,core
47118,cluster_5,core
474926,cluster_5,core
47258,cluster_5,core
448997,cluster_5,core
46887,cluster_5,core
44467,cluster_5,core
194590,cluster_5,core
771066,cluster_5,core
192308,cluster_5,core
771056,cluster_5,core
442902,cluster_5,core
308428,cluster_5,core
50165,cluster_5,core
308354,cluster_5,core
666591,cluster_5,core
448181,cluster_5,core
468396,cluster_5,core
195217,cluster_5,core
240140,cluster_5,core
447748,cluster_5,core
247364,cluster_5,core
309756,cluster_5,core
44817,cluster_5,core
255700,cluster_5,core
201289,cluster_5,core
39506,cluster_5,core
240287,cluster_5,core
46054,cluster_5,core
37442,cluster_5,core
449880,cluster_5,core
50971,cluster_5,core
44429,cluster_5,core
647271,cluster_5,core
465882,cluster_5,core
314636,cluster_5,core
447789,cluster_5,core
46968,cluster_5,core
451871,cluster_5,core
451352,cluster_5,core
448998,cluster_5,core
449483,cluster_5,core
188533,cluster_5,core
45979,cluster_5,core
240394,cluster_5,core
194475,cluster_5,core
240345,cluster_5,core
310215,cluster_5,core
198963,cluster_5,core
444481,cluster_5,core
51045,cluster_5,core
771072,cluster_5,core
466579,cluster_5,core
319570,cluster_5,core
45484,cluster_5,core
39511,cluster_5,core
453577,cluster_5,core
318470,cluster_5,core
47453,cluster_5,core
771035,cluster_5,core
199110,cluster_5,core
49363,cluster_5,core
240118,cluster_5,core
240145,cluster_5,core
209254,cluster_5,core
309751,cluster_5,core
446222,cluster_5,core
309730,cluster_5,core
44448,cluster_5,core
44722,cluster_5,core
52479,cluster_5,core
450459,cluster_5,core
199111,cluster_5,core
670810,cluster_5,core
47540,cluster_5,core
49135,cluster_5,core
52259,cluster_5,core
770928,cluster_5,core
771025,cluster_5,core
770953,cluster_5,core
313275,cluster_5,core
446945,cluster_5,core
200823,cluster_5,core
771061,cluster_5,core
52399,cluster_5,core
194304,cluster_5,core
44424,cluster_5,core
207776,cluster_5,core
45527,cluster_5,core
770917,cluster_5,core
50973,cluster_5,core
196601,cluster_5,core
312603,cluster_5,core
240344,cluster_5,core
465881,cluster_5,core
446845,cluster_5,core
42369,cluster_5,core
468390,cluster_5,core
477283,cluster_5,core
477280,cluster_5,core
240486,cluster_5,core
670812,cluster_5,core
207983,cluster_5,core
46192,cluster_5,core
309486,cluster_5,core
44422,cluster_5,core
448988,cluster_5,core
308718,cluster_5,core
208009,cluster_5,core
450460,cluster_5,core
63049,cluster_5,core
475754,cluster_5,core
308567,cluster_5,core
451466,cluster_5,core
314691,cluster_5,core
549140,cluster_5,core
477741,cluster_5,core
65596,cluster_5,core
251271,cluster_5,core
47591,cluster_5,core
198940,cluster_5,core
449010,cluster_5,core
316176,cluster_5,core
191583,cluster_5,core
206328,cluster_5,core
44724,cluster_5,core
240015,cluster_5,core
44728,cluster_5,core
770922,cluster_5,core
308379,cluster_5,core
206385,cluster_5,core
44725,cluster_5,core
44726,cluster_5,core
207779,cluster_5,core
44730,cluster_5,core
44428,cluster_5,core
478669,cluster_5,core
46525,cluster_5,core
453452,cluster_5,core
239561,cluster_5,core
309133,cluster_5,core
51946,cluster_5,core
449482,cluster_5,core
239987,cluster_5,core
444490,cluster_5,core
50547,cluster_5,core
202967,cluster_5,core
315677,cluster_5,core
44729,cluster_5,core
308582,cluster_5,core
63695,cluster_5,core
199532,cluster_5,core
447288,cluster_5,core
62686,cluster_5,core
44690,cluster_5,core
50830,cluster_5,core
240600,cluster_5,core
316177,cluster_5,core
770986,cluster_5,core
770932,cluster_5,core
450769,cluster_5,core
467634,cluster_5,core
200841,cluster_5,core
240070,cluster_5,core
45999,cluster_5,core
651287,cluster_5,core
50305,cluster_5,core
44421,cluster_5,core
445230,cluster_5,core
890336,cluster_5,core
37439,cluster_5,core
240063,cluster_5,core
310550,cluster_5,core
317890,cluster_5,core
208556,cluster_5,core
477749,cluster_5,core
670813,cluster_5,core
42522,cluster_5,core
47395,cluster_5,core
444515,cluster_5,core
45990,cluster_5,core
47186,cluster_5,core
771015,cluster_5,core
39513,cluster_5,core
48148,cluster_5,core
48504,cluster_5,core
44727,cluster_5,core
554326,cluster_5,core
449073,cluster_5,core
545772,cluster_5,core
208806,cluster_5,core
771016,cluster_5,core
52562,cluster_5,core
51134,cluster_5,core
192803,cluster_5,core
309385,cluster_5,core
207399,cluster_5,core
42310,cluster_5,core
312891,cluster_5,core
2432,cluster_5,core
244732,cluster_5,core
308569,cluster_5,core
37436,cluster_5,core
246156,cluster_5,core
48750,cluster_5,core
52563,cluster_5,core
313287,cluster_5,core
208409,cluster_5,core
206522,cluster_5,core
44465,cluster_5,core
460186,cluster_5,core
770923,cluster_5,core
309501,cluster_5,core
185902,cluster_5,core
476252,cluster_5,core
463533,cluster_5,core
57492,cluster_5,core
449676,cluster_5,core
576327,cluster_5,core
448987,cluster_5,core
310214,cluster_6,core
42293,cluster_6,core
308483,cluster_6,core
62633,cluster_6,core
57434,cluster_6,core
308450,cluster_6,core
308580,cluster_6,core
47951,cluster_6,core
308704,cluster_6,core
308625,cluster_6,core
313362,cluster_6,core
309741,cluster_6,core
447229,cluster_6,core
308350,cluster_6,core
308586,cluster_6,core
308626,cluster_6,core
40095,cluster_6,core
308592,cluster_6,core
308724,cluster_6,core
47640,cluster_6,core
307620,cluster_6,core
670989,cluster_6,core
310219,cluster_6,core
625629,cluster_6,core
62757,cluster_6,core
63328,cluster_6,core
62595,cluster_6,core
308712,cluster_6,core
310544,cluster_6,core
444518,cluster_6,core
62684,cluster_6,core
308571,cluster_6,core
47536,cluster_6,core
63122,cluster_6,core
309525,cluster_6,core
42282,cluster_6,core
449056,cluster_6,core
37398,cluster_6,core
308657,cluster_6,core
308303,cluster_6,core
52085,cluster_6,core
310543,cluster_6,core
51049,cluster_6,core
47786,cluster_6,core
317786,cluster_6,core
62614,cluster_6,core
313301,cluster_6,core
47299,cluster_6,core
833904,cluster_6,core
51015,cluster_6,core
37479,cluster_6,core
46710,cluster_6,core
308707,cluster_6,core
47649,cluster_6,core
558282,cluster_6,core
42421,cluster_6,core
62770,cluster_6,core
49266,cluster_6,core
308623,cluster_6,core
50707,cluster_6,core
52050,cluster_6,core
44953,cluster_6,core
309468,cluster_6,core
52524,cluster_6,core
318618,cluster_6,core
446217,cluster_6,core
307619,cluster_6,core
308300,cluster_6,core
310547,cluster_6,core
63119,cluster_6,core
308628,cluster_6,core
308491,cluster_6,core
308706,cluster_6,core
254329,cluster_6,core
48013,cluster_6,core
308713,cluster_6,core
308380,cluster_6,core
449915,cluster_6,core
37438,cluster_6,core
312802,cluster_6,core
449063,cluster_6,core
308627,cluster_6,core
40083,cluster_6,core
307866,cluster_6,core
45879,cluster_6,core
57517,cluster_6,core
37477,cluster_6,core
42227,cluster_6,core
42413,cluster_6,core
308291,cluster_6,core
310208,cluster_6,core
308714,cluster_6,core
308570,cluster_6,core
312606,cluster_6,core
465878,cluster_6,core
448395,cluster_6,core
49896,cluster_6,core
57422,cluster_6,core
62717,cluster_6,core
448726,cluster_6,core
452853,cluster_6,core
37431,cluster_6,core
308619,cluster_6,core
771000,cluster_6,core
465895,cluster_6,core
308710,cluster_6,core
771009,cluster_6,core
244729,cluster_6,core
308615,cluster_6,core
42377,cluster_6,core
308602,cluster_6,core
46249,cluster_6,core
46705,cluster_6,core
53157,cluster_6,core
308293,cluster_6,core
318466,cluster_6,core
444451,cluster_6,core
308629,cluster_6,core
308711,cluster_6,core
308463,cluster_6,core
63082,cluster_6,core
310220,cluster_6,core
42312,cluster_6,core
451620,cluster_6,core
46209,cluster_6,core
442873,cluster_6,core
308355,cluster_6,core
308618,cluster_6,core
308702,cluster_6,core
316000,cluster_6,core
451836,cluster_6,core
309735,cluster_6,core
448017,cluster_6,core
452223,cluster_6,core
49898,cluster_6,core
37510,cluster_6,core
47214,cluster_6,core
310481,cluster_6,core
310355,cluster_6,core
307865,cluster_6,core
50659,cluster_6,core
443103,cluster_6,core
308294,cluster_6,core
246636,cluster_6,core
910531,cluster_6,core
449923,cluster_6,core
309132,cluster_6,core
49142,cluster_6,core
52081,cluster_6,core
47982,cluster_6,core
452683,cluster_6,core
308465,cluster_6,core
308652,cluster_6,core
308457,cluster_6,core
310512,cluster_6,core
47938,cluster_6,core
57435,cluster_6,core
308297,cluster_6,core
42285,cluster_6,core
73216,cluster_6,core
52058,cluster_6,core
312486,cluster_6,core
308459,cluster_6,core
310538,cluster_6,core
47657,cluster_6,core
52979,cluster_6,core
313156,cluster_6,core
314629,cluster_6,core
202205,cluster_6,core
308722,cluster_6,core
308447,cluster_6,core
52059,cluster_6,core
308655,cluster_6,core
48012,cluster_6,core
308624,cluster_6,core
44332,cluster_6,core
308609,cluster_6,core
308466,cluster_6,core
449919,cluster_6,core
318614,cluster_6,core
40207,cluster_6,core
3761,cluster_6,core
651290,cluster_6,core
57515,cluster_6,core
62690,cluster_6,core
42422,cluster_6,core
52054,cluster_6,core
310221,cluster_6,core
308363,cluster_6,core
308606,cluster_6,core
309401,cluster_6,core
308645,cluster_6,core
770962,cluster_6,core
308607,cluster_6,core
308647,cluster_6,core
308487,cluster_6,core
308715,cluster_6,core
307622,cluster_6,core
47481,cluster_6,core
308440,cluster_6,core
47983,cluster_6,core
442860,cluster_6,core
37482,cluster_6,core
309517,cluster_6,core
48391,cluster_6,core
308292,cluster_6,core
460689,cluster_6,core
308296,cluster_6,core
37455,cluster_6,core
208439,cluster_6,core
453308,cluster_6,core
57436,cluster_6,core
47482,cluster_6,core
452011,cluster_6,core
48509,cluster_6,core
465877,cluster_6,core
308648,cluster_6,core
308643,cluster_6,core
47970,cluster_6,core
308709,cluster_6,core
313155,cluster_6,core
57425,cluster_6,core
449914,cluster_6,core
308646,cluster_6,core
308458,cluster_6,core
52546,cluster_6,core
308600,cluster_6,core
308651,cluster_6,core
314635,cluster_6,core
308642,cluster_6,core
312571,cluster_6,core
42333,cluster_6,core
47695,cluster_7,core
856856,cluster_7,core
670991,cluster_7,core
42394,cluster_7,core
52377,cluster_7,core
62656,cluster_7,core
449498,cluster_7,core
62703,cluster_7,core
452960,cluster_7,core
4895,cluster_7,core
47174,cluster_7,core
48126,cluster_7,core
446946,cluster_7,core
194391,cluster_7,core
52798,cluster_7,core
49274,cluster_7,core
63081,cluster_7,core
62591,cluster_7,core
48720,cluster_7,core
49316,cluster_7,core
47758,cluster_7,core
52739,cluster_7,core
52765,cluster_7,core
44349,cluster_7,core
49308,cluster_7,core
449129,cluster_7,core
63085,cluster_7,core
62601,cluster_7,core
62602,cluster_7,core
53846,cluster_7,core
47382,cluster_7,core
53773,cluster_7,core
62549,cluster_7,core
680974,cluster_7,core
50848,cluster_7,core
63134,cluster_7,core
46588,cluster_7,core
46042,cluster_7,core
49861,cluster_7,core
902207,cluster_7,core
42541,cluster_7,core
446944,cluster_7,core
47941,cluster_7,core
54084,cluster_7,core
47066,cluster_7,core
46150,cluster_7,core
53203,cluster_7,core
52260,cluster_7,core
45967,cluster_7,core
52075,cluster_7,core
46929,cluster_7,core
63100,cluster_7,core
317991,cluster_7,core
446936,cluster_7,core
187791,cluster_7,core
46965,cluster_7,core
52261,cluster_7,core
447278,cluster_7,core
46933,cluster_7,core
450929,cluster_7,core
48627,cluster_7,core
46029,cluster_7,core
51187,cluster_7,core
48085,cluster_7,core
62764,cluster_7,core
50317,cluster_7,core
47062,cluster_7,core
52218,cluster_7,core
62552,cluster_7,core
62553,cluster_7,core
62658,cluster_7,core
52216,cluster_7,core
45962,cluster_7,core
53765,cluster_7,core
63128,cluster_7,core
547254,cluster_7,core
199470,cluster_7,core
239504,cluster_7,core
47623,cluster_7,core
62588,cluster_7,core
41749,cluster_7,core
52215,cluster_7,core
449068,cluster_7,core
47759,cluster_7,core
45432,cluster_7,core
62681,cluster_7,core
63565,cluster_7,core
187733,cluster_7,core
255341,cluster_7,core
50226,cluster_7,core
450932,cluster_7,core
456219,cluster_7,core
46739,cluster_7,core
546649,cluster_7,core
446935,cluster_7,core
446929,cluster_7,core
200827,cluster_7,core
188998,cluster_7,core
45882,cluster_7,core
46161,cluster_7,core
48532,cluster_7,core
37540,cluster_7,core
52735,cluster_7,core
892635,cluster_7,core
453623,cluster_7,core
45844,cluster_7,core
46114,cluster_7,core
448694,cluster_7,core
46017,cluster_7,core
63133,cluster_7,core
44747,cluster_7,core
63087,cluster_7,core
309757,cluster_7,core
310517,cluster_7,core
63137,cluster_7,core
57417,cluster_7,core
52217,cluster_7,core
468159,cluster_7,core
310675,cluster_7,core
48172,cluster_7,core
894321,cluster_7,core
46690,cluster_7,core
4508,cluster_7,core
39666,cluster_7,core
48084,cluster_7,core
46818,cluster_7,core
52709,cluster_7,core
316813,cluster_7,core
48223,cluster_7,core
468158,cluster_7,core
47072,cluster_7,core
37449,cluster_7,core
44973,cluster_7,core
64921,cluster_7,core
466229,cluster_7,core
447674,cluster_7,core
313363,cluster_7,core
62635,cluster_7,core
72738,cluster_7,core
45550,cluster_7,core
188556,cluster_7,core
63120,cluster_7,core
46071,cluster_7,core
49261,cluster_7,core
199039,cluster_7,core
444486,cluster_7,core
449058,cluster_7,core
46016,cluster_7,core
47609,cluster_7,core
51160,cluster_7,core
449557,cluster_7,core
75915,cluster_7,core
450947,cluster_7,core
449772,cluster_7,core
46064,cluster_7,core
63127,cluster_7,core
313314,cluster_7,core
46033,cluster_7,core
449497,cluster_7,core
